Sample	Type	AneuploidyScore(AS)	AS_del	AS_amp	Genome_doublings	Leuk	Purity	Stroma	Stroma_notLeukocyte
TCGA-DD-AADJ-01	LIHC	5	2	3	0	0.088185145	0.86	0.14	0.051814855
TCGA-DD-AADK-01	LIHC	9	7	2	0	0.418960585	0.41	0.59	0.171039415
TCGA-DD-AADL-01	LIHC	14	10	4	1	0.114091345	0.75	0.25	0.135908655
TCGA-DD-AADM-01	LIHC	5	2	3	0	0.113645046	0.79	0.21	0.096354954
TCGA-DD-AADN-01	LIHC	17	7	10	1	0.310051226	0.55	0.45	0.139948774
TCGA-DD-AADO-01	LIHC	20	14	6	1	0.2183131	0.62	0.38	0.1616869
TCGA-DD-AADP-01	LIHC	7	5	2	0	0.136459853	0.78	0.22	0.083540147
TCGA-DD-AADQ-01	LIHC	8	4	4	0	0.120182949	0.85	0.15	0.029817051
TCGA-DD-AADS-01	LIHC	5	1	4	0	0.245954483	0.68	0.32	0.074045517
TCGA-DD-AADU-01	LIHC	26	23	3	0	0.095943708	0.77	0.23	0.134056292
TCGA-DD-AADV-01	LIHC	6	6	0	0	0.081732357	0.88	0.12	0.038267643
TCGA-DD-AADW-01	LIHC	5	3	2	0	0.049012944	0.89	0.11	0.060987056
TCGA-DD-AADY-01	LIHC	9	8	1	0	0.040435868	0.92	0.08	0.039564132
TCGA-DD-AAE0-01	LIHC	18	6	12	1	0.106309724	0.67	0.33	0.223690276
TCGA-DD-AAE1-01	LIHC	5	3	2	0	0.093016948	0.88	0.12	0.026983052
TCGA-DD-AAE2-01	LIHC	5	5	0	0	0.133884596	0.81	0.19	0.056115404
TCGA-DD-AAE3-01	LIHC	27	19	8	2	0.070959467	0.7	0.3	0.229040533
TCGA-DD-AAE4-01	LIHC	2	1	1	0	0.131343172	0.79	0.21	0.078656828
TCGA-DD-AAE6-01	LIHC	9	2	7	1	0.023407825	0.98	0.02	-0.003407825
TCGA-DD-AAE7-01	LIHC	2	1	1	0	0.252798532	0.64	0.36	0.107201468
TCGA-DD-AAE8-01	LIHC	12	9	3	0	0.328008359	0.62	0.38	0.051991641
TCGA-DD-AAE9-01	LIHC	14	2	12	0	0.144685741	0.77	0.23	0.085314259
TCGA-DD-AAEA-01	LIHC	9	2	7	0	0.267368392	0.68	0.32	0.052631608
TCGA-DD-AAEB-01	LIHC	5	1	4	0	0.06539502	0.82	0.18	0.11460498
TCGA-DD-AAED-01	LIHC	8	6	2	0	0.105614562	0.91	0.09	-0.015614562
TCGA-DD-AAEE-01	LIHC	8	6	2	0	0.067295016	0.87	0.13	0.062704984
TCGA-DD-AAEG-01	LIHC	7	2	5	0	0.079395581	0.83	0.17	0.090604419
TCGA-DD-AAEH-01	LIHC	7	3	4	0	0.250946554	0.69	0.31	0.059053446
TCGA-DD-AAEI-01	LIHC	4	2	2	0	0.213149903	0.75	0.25	0.036850097
TCGA-DD-AAEK-01	LIHC	17	6	11	1	0.359424704	0.44	0.56	0.200575296
TCGA-DD-AAVP-01	LIHC	5	2	3	0	0.088392807	0.81	0.19	0.101607193
TCGA-DD-AAVQ-01	LIHC	14	12	2	1	0.40684589	0.35	0.65	0.24315411
TCGA-DD-AAVR-01	LIHC	4	2	2	0	0.305857767	0.5	0.5	0.194142233
TCGA-DD-AAVS-01	LIHC	7	4	3	0	0.106668208	0.8	0.2	0.093331792
TCGA-DD-AAVU-01	LIHC	33	10	23	1	0.055845199	0.91	0.09	0.034154801
TCGA-DD-AAVV-01	LIHC	21	19	2	1	0.332956219	0.34	0.66	0.327043781
TCGA-DD-AAVW-01	LIHC	8	5	3	0	0.258731577	0.57	0.43	0.171268423
TCGA-DD-AAVX-01	LIHC	2	0	2	0	0.140030518	0.73	0.27	0.129969482
TCGA-DD-AAVY-01	LIHC	9	2	7	0	0.022342731	1	0	-0.022342731
TCGA-DD-AAVZ-01	LIHC	6	4	2	0	0.127650925	0.79	0.21	0.082349075
TCGA-DD-AAW0-01	LIHC	8	5	3	0	0.337365377	0.49	0.51	0.172634623
TCGA-DD-AAW1-01	LIHC	3	1	2	0	0.064621443	0.83	0.17	0.105378557
TCGA-DD-AAW2-01	LIHC	9	2	7	0	0.050637529	0.87	0.13	0.079362471
TCGA-DD-AAW3-01	LIHC	8	3	5	0	0.048354853	0.86	0.14	0.091645147
TCGA-ED-A459-01	LIHC	18	13	5	1	0.249700744	0.52	0.48	0.230299256
TCGA-ED-A4XI-01	LIHC	1	0	1	0	0.296471049	0.3	0.7	0.403528951
TCGA-ED-A5KG-01	LIHC	0	0	0	0	0.833214822	0.29	0.71	-0.123214822
TCGA-ED-A627-01	LIHC	0	0	0	0	0.457457399	0.46	0.54	0.082542601
TCGA-ED-A66X-01	LIHC	22	7	15	2	0.357190988	0.45	0.55	0.192809012
TCGA-ED-A66Y-01	LIHC	17	15	2	1	0.021009608	0.89	0.11	0.088990392
TCGA-ED-A7PX-01	LIHC	6	6	0	0	0.151057886	0.72	0.28	0.128942114
TCGA-ED-A7PY-01	LIHC	8	4	4	1	0.054977785	0.82	0.18	0.125022215
TCGA-ED-A7PZ-01	LIHC	21	12	9	2	0.055138151	0.85	0.15	0.094861849
TCGA-ED-A7XO-01	LIHC	6	5	1	0	0.232150785	0.45	0.55	0.317849215
TCGA-ED-A7XP-01	LIHC	7	6	1	0	0.170093055	0.73	0.27	0.099906945
TCGA-ED-A82E-01	LIHC	23	5	18	1	0.095714256	0.71	0.29	0.194285744
TCGA-ED-A8O5-01	LIHC	8	4	4	1	0.064184562	0.81	0.19	0.125815438
TCGA-ED-A8O6-01	LIHC	25	16	9	1	0.1481229	0.7	0.3	0.1518771
TCGA-ED-A97K-01	LIHC	31	10	21	1	0.304444649	0.38	0.62	0.315555351
TCGA-EP-A12J-01	LIHC	4	2	2	1	0.065618957	0.76	0.24	0.174381043
TCGA-EP-A26S-01	LIHC	3	1	2	0	0.050615797	0.98	0.02	-0.030615797
TCGA-EP-A2KA-01	LIHC	5	1	4	0	0.289912927	0.62	0.38	0.090087073
TCGA-EP-A2KB-01	LIHC	9	6	3	0	0.039101123	0.91	0.09	0.050898877
TCGA-EP-A2KC-01	LIHC	9	2	7	0	0.111735664	0.77	0.23	0.118264336
TCGA-EP-A3JL-01	LIHC	31	28	3	0	0.288317826	0.53	0.47	0.181682174
TCGA-EP-A3RK-01	LIHC	8	6	2	0	0.508751309	0.44	0.56	0.051248691
TCGA-ES-A2HS-01	LIHC	25	6	19	2	0.054139402	0.66	0.34	0.285860598
TCGA-ES-A2HT-01	LIHC	38	34	4	1	0.249412506	0.22	0.78	0.530587494
TCGA-FV-A23B-01	LIHC	6	4	2	0	0.149916251	0.86	0.14	-0.009916251
TCGA-FV-A2QQ-01	LIHC	4	2	2	0	0.291194448	0.66	0.34	0.048805552
TCGA-FV-A2QR-01	LIHC	5	3	2	0	0.099060519	0.8	0.2	0.100939481
TCGA-FV-A3I0-01	LIHC	19	11	8	2	0.063046665	0.75	0.25	0.186953335
TCGA-FV-A3I1-01	LIHC	9	6	3	0	0.270235312	0.69	0.31	0.039764688
TCGA-FV-A3R2-01	LIHC	14	5	9	0	0.143576204	0.79	0.21	0.066423796
TCGA-FV-A3R3-01	LIHC	1	0	1	1	0.259537773	0.35	0.65	0.390462227
TCGA-FV-A495-01	LIHC	5	2	3	0	0.230157347	0.56	0.44	0.209842653
TCGA-FV-A496-01	LIHC	9	7	2	1	0.024135889	0.86	0.14	0.115864111
TCGA-FV-A4ZP-01	LIHC	17	12	5	1	0.20357199	0.59	0.41	0.20642801
TCGA-FV-A4ZQ-01	LIHC	12	1	11	0	0.318046916	0.64	0.36	0.041953084
TCGA-G3-A25S-01	LIHC	27	19	8	1	0.134031874	0.67	0.33	0.195968126
TCGA-G3-A25T-01	LIHC	19	4	15	1	0.099589899	0.69	0.31	0.210410101
TCGA-G3-A25U-01	LIHC	6	4	2	0	0.031012375	0.96	0.04	0.008987625
TCGA-G3-A25V-01	LIHC	0	0	0	0	0.45953025	0.27	0.73	0.27046975
TCGA-G3-A25W-01	LIHC	9	2	7	0	0.466615362	0.43	0.57	0.103384638
TCGA-G3-A25Y-01	LIHC	3	3	0	0	0.186519643	0.72	0.28	0.093480357
TCGA-G3-A25Z-01	LIHC	7	3	4	0	0.168821607	0.8	0.2	0.031178393
TCGA-G3-A3CH-01	LIHC	5	4	1	0	0.212480786	0.68	0.32	0.107519214
TCGA-G3-A3CI-01	LIHC	0	0	0	0	0.432581222	0.45	0.55	0.117418778
TCGA-G3-A3CJ-01	LIHC	36	32	4	0	0.061612175	0.2	0.8	0.738387825
TCGA-G3-A3CK-01	LIHC	1	0	1	0	0.262858424	0.65	0.35	0.087141576
TCGA-G3-A5SI-01	LIHC	5	2	3	0	0.020804363	0.93	0.07	0.049195637
TCGA-G3-A5SJ-01	LIHC	7	3	4	0	0.307948451	0.68	0.32	0.012051549
TCGA-G3-A5SL-01	LIHC	6	2	4	0	0.100397115	0.77	0.23	0.129602885
TCGA-G3-A5SM-01	LIHC	22	6	16	1	0.266194098	0.46	0.54	0.273805902
TCGA-G3-A6UC-01	LIHC	7	2	5	0	0.030604273	0.93	0.07	0.039395727
TCGA-G3-A7M5-01	LIHC	18	14	4	1	0.157919401	0.7	0.3	0.142080599
TCGA-G3-A7M6-01	LIHC	8	2	6	0	0.198153289	0.72	0.28	0.081846711
TCGA-G3-A7M7-01	LIHC	2	1	1	0	0.278628847	0.58	0.42	0.141371153
TCGA-G3-A7M8-01	LIHC	0	0	0	0	0.16664384	0.75	0.25	0.08335616
TCGA-G3-A7M9-01	LIHC	16	9	7	2	0.260871851	0.56	0.44	0.179128149
TCGA-G3-AAUZ-01	LIHC	8	4	4	0	0.178053297	0.8	0.2	0.021946703
TCGA-G3-AAV0-01	LIHC	4	1	3	0	0.076327864	0.84	0.16	0.083672136
TCGA-G3-AAV1-01	LIHC	17	15	2	1	0.125765452	0.74	0.26	0.134234548
TCGA-G3-AAV2-01	LIHC	5	2	3	0	0.087791411	0.85	0.15	0.062208589
TCGA-G3-AAV3-01	LIHC	6	3	3	0	0.450042653	0.47	0.53	0.079957347
TCGA-G3-AAV4-01	LIHC	12	10	2	1	0.060130447	0.87	0.13	0.069869553
TCGA-G3-AAV5-01	LIHC	11	2	9	0	0.11715761	0.82	0.18	0.06284239
TCGA-G3-AAV6-01	LIHC	24	10	14	2	0.119156904	0.77	0.23	0.110843096
TCGA-G3-AAV7-01	LIHC	12	10	2	0	0.329198393	0.65	0.35	0.020801607
TCGA-GJ-A3OU-01	LIHC	7	5	2	0	0.5424541	0.28	0.72	0.1775459
TCGA-GJ-A6C0-01	LIHC	3	3	0	0	0.210280158	0.77	0.23	0.019719842
TCGA-GJ-A9DB-01	LIHC	6	4	2	1	0.18876067	0.53	0.47	0.28123933
TCGA-HP-A5MZ-01	LIHC	5	1	4	1	0.416932998	0.94	0.06	-0.356932998
TCGA-HP-A5N0-01	LIHC	5	4	1	0	0.150010146	0.64	0.36	0.209989854
TCGA-K7-A5RG-01	LIHC	6	6	0	1	0.589684239	1	0	-0.589684239
TCGA-K7-A6G5-01	LIHC	3	1	2	0	0.290805501	0.6	0.4	0.109194499
TCGA-K7-AAU7-01	LIHC	6	4	2	0	0.291704888	0.53	0.47	0.178295112
TCGA-KR-A7K0-01	LIHC	2	1	1	0	0.249335651	0.8	0.2	-0.049335651
TCGA-KR-A7K2-01	LIHC	20	16	4	1	0.110341844	0.74	0.26	0.149658156
TCGA-KR-A7K7-01	LIHC	20	16	4	1	0.281125592	0.62	0.38	0.098874408
TCGA-KR-A7K8-01	LIHC	4	2	2	1	0.513681105	0.5	0.5	-0.013681105
TCGA-LG-A6GG-01	LIHC	16	2	14	0	0.084052089	0.84	0.16	0.075947911
TCGA-LG-A9QC-01	LIHC	7	5	2	0	0.080004731	0.8	0.2	0.119995269
TCGA-LG-A9QD-01	LIHC	3	1	2	0	0.337121356	0.57	0.43	0.092878644
TCGA-MI-A75C-01	LIHC	5	1	4	0	0.21447333	0.77	0.23	0.01552667
TCGA-MI-A75E-01	LIHC	6	4	2	1	0.352329735	0.54	0.46	0.107670265
TCGA-MI-A75G-01	LIHC	14	1	13	0	0.073197833	0.88	0.12	0.046802167
TCGA-MI-A75H-01	LIHC	5	2	3	0	0.217148504	0.71	0.29	0.072851496
TCGA-MI-A75I-01	LIHC	11	7	4	0	0.238034639	0.69	0.31	0.071965361
TCGA-MR-A520-01	LIHC	0	0	0	0	0.242350602	0.94	0.06	-0.182350602
TCGA-MR-A8JO-01	LIHC	6	5	1	0	0.380089275	0.34	0.66	0.279910725
TCGA-NI-A4U2-01	LIHC	4	2	2	0	0.158120752	0.68	0.32	0.161879248
TCGA-NI-A8LF-01	LIHC	18	4	14	1	0.129917861	0.63	0.37	0.240082139
TCGA-O8-A75V-01	LIHC	8	2	6	0	0.317739489	0.54	0.46	0.142260511
TCGA-PD-A5DF-01	LIHC	3	2	1	0	0.21893753	0.73	0.27	0.05106247
TCGA-QA-A7B7-01	LIHC	8	7	1	0	0.117990539	0.86	0.14	0.022009461
TCGA-RC-A6M3-01	LIHC	23	10	13	1	0.310795307	0.54	0.46	0.149204693
TCGA-RC-A6M4-01	LIHC	17	15	2	1	0.0265612	0.86	0.14	0.1134388
TCGA-RC-A6M5-01	LIHC	15	13	2	1	0.199524861	0.25	0.75	0.550475139
TCGA-RC-A6M6-01	LIHC	5	3	2	0	0.216347609	0.77	0.23	0.013652391
TCGA-RC-A7S9-01	LIHC	5	1	4	0	0.12524287	0.86	0.14	0.01475713
TCGA-RC-A7SB-01	LIHC	5	5	0	0	0.170791977	0.8	0.2	0.029208023
TCGA-RC-A7SF-01	LIHC	10	7	3	0	0.147202677	0.78	0.22	0.072797323
TCGA-RC-A7SH-01	LIHC	7	5	2	0	0.047411652	0.92	0.08	0.032588348
TCGA-RC-A7SK-01	LIHC	18	15	3	1	0.073131757	0.68	0.32	0.246868243
TCGA-RG-A7D4-01	LIHC	31	20	11	2	0.395475139	0.35	0.65	0.254524861
TCGA-UB-A7MA-01	LIHC	14	4	10	2	0.09937592	0.73	0.27	0.17062408
TCGA-UB-A7MB-01	LIHC	4	4	0	0	0.052521338	0.93	0.07	0.017478662
TCGA-UB-A7MC-01	LIHC	15	10	5	1	0.026824534	0.9	0.1	0.073175466
TCGA-UB-A7MD-01	LIHC	6	3	3	0	0.275956224	0.59	0.41	0.134043776
TCGA-UB-A7ME-01	LIHC	25	20	5	1	0.262677735	0.49	0.51	0.247322265
TCGA-UB-A7MF-01	LIHC	12	10	2	1	0.216785348	0.63	0.37	0.153214652
TCGA-UB-AA0U-01	LIHC	18	7	11	1	0.228240176	0.46	0.54	0.311759824
TCGA-UB-AA0V-01	LIHC	0	0	0	0	0.229683326	0.32	0.68	0.450316674
TCGA-WJ-A86L-01	LIHC	4	2	2	0	0.0662984	0.94	0.06	-0.0062984
TCGA-WQ-A9G7-01	LIHC	21	7	14	1	0.158186328	0.42	0.58	0.421813672
TCGA-WQ-AB4B-01	LIHC	24	15	9	1	0.136899551	0.51	0.49	0.353100449
TCGA-WX-AA44-01	LIHC	5	2	3	0	0.260391945	0.64	0.36	0.099608055
TCGA-WX-AA46-01	LIHC	2	0	2	0	0.10547751	0.61	0.39	0.28452249
TCGA-WX-AA47-01	LIHC	6	3	3	0	0.046037355	0.97	0.03	-0.016037355
TCGA-XR-A8TD-01	LIHC	8	5	3	0	0.366967641	0.45	0.55	0.183032359
TCGA-XR-A8TE-01	LIHC	6	0	6	0	0.146132311	0.73	0.27	0.123867689
TCGA-XR-A8TF-01	LIHC	17	5	12	1	0.053331635	0.88	0.12	0.066668365
TCGA-XR-A8TG-01	LIHC	5	2	3	0	0.118833471	0.79	0.21	0.091166529
TCGA-YA-A8S7-01	LIHC	24	17	7	1	0.42970562	0.36	0.64	0.21029438
TCGA-ZP-A9CV-01	LIHC	4	2	2	0	0.280456202	0.65	0.35	0.069543798
TCGA-ZP-A9CY-01	LIHC	0	0	0	0	0.198565293	0.73	0.27	0.071434707
TCGA-ZP-A9CZ-01	LIHC	4	2	2	0	0.272975017	0.67	0.33	0.057024983
TCGA-ZP-A9D0-01	LIHC	4	3	1	0	0.097457234	0.79	0.21	0.112542766
TCGA-ZP-A9D1-01	LIHC	16	9	7	1	0.260476754	0.47	0.53	0.269523246
TCGA-ZP-A9D2-01	LIHC	10	7	3	0	0.214865488	0.69	0.31	0.095134512
TCGA-ZP-A9D4-01	LIHC	5	2	3	0	0.065160613	0.87	0.13	0.064839387
TCGA-ZS-A9CD-01	LIHC	3	1	2	0	0.286883028	0.59	0.41	0.123116972
TCGA-ZS-A9CE-01	LIHC	14	11	3	1	0.056206378	0.77	0.23	0.173793622
TCGA-ZS-A9CF-01	LIHC	5	4	1	0	0.05937273	0.93	0.07	0.01062727
TCGA-ZS-A9CF-02	LIHC	10	6	4	1	0.05789579	0.93	0.07	0.01210421
TCGA-ZS-A9CG-01	LIHC	5	3	2	0	0.133980474	0.75	0.25	0.116019526
TCGA-3N-A9WB-06	SKCM	9	2	7	0	0.054714503	0.91	0.09	0.035285497
TCGA-3N-A9WC-06	SKCM	8	5	3	0	0.395689226	0.58	0.42	0.024310774
TCGA-3N-A9WD-06	SKCM	10	5	5	0	0.354293038	0.45	0.55	0.195706962
TCGA-BF-A1PU-01	SKCM	8	8	0	0	0.072901503	0.92	0.08	0.007098497
TCGA-BF-A1PV-01	SKCM	6	1	5	0	0.072308958	0.92	0.08	0.007691042
TCGA-BF-A1PX-01	SKCM	8	8	0	0	0.538046201	0.25	0.75	0.211953799
TCGA-BF-A1PZ-01	SKCM	8	1	7	0	0.1190901	0.9	0.1	-0.0190901
TCGA-BF-A1Q0-01	SKCM	19	12	7	2	0.318470044	0.4	0.6	0.281529956
TCGA-BF-A3DJ-01	SKCM	11	9	2	0	0.217778915	0.8	0.2	-0.017778915
TCGA-BF-A3DL-01	SKCM	18	11	7	1	0.359523622	0.49	0.51	0.150476378
TCGA-BF-A3DM-01	SKCM	6	5	1	0	0.070367139	0.94	0.06	-0.010367139
TCGA-BF-A3DN-01	SKCM	23	19	4	1	0.162978526	0.75	0.25	0.087021474
TCGA-BF-A5EO-01	SKCM	8	6	2	0	0.409936258	0.6	0.4	-0.009936258
TCGA-BF-A5EP-01	SKCM	29	12	17	1	0.145643828	0.75	0.25	0.104356172
TCGA-BF-A5EQ-01	SKCM	16	13	3	1	0.253191113	0.58	0.42	0.166808887
TCGA-BF-A5ER-01	SKCM	10	3	7	0	0.140400338	0.8	0.2	0.059599662
TCGA-BF-A5ES-01	SKCM	2	0	2	0	0.242750671	0.71	0.29	0.047249329
TCGA-BF-A9VF-01	SKCM	16	11	5	0	0.067008566	0.95	0.05	-0.017008566
TCGA-BF-AAOU-01	SKCM	12	8	4	0	0.396190589	0.59	0.41	0.013809411
TCGA-BF-AAOX-01	SKCM	5	2	3	0	0.293761131	0.68	0.32	0.026238869
TCGA-BF-AAP0-06	SKCM	6	4	2	0	0.67620304	0.25	0.75	0.07379696
TCGA-BF-AAP1-01	SKCM	18	12	6	1	0.071425011	0.85	0.15	0.078574989
TCGA-BF-AAP2-01	SKCM	2	2	0	0	0.13100673	0.89	0.11	-0.02100673
TCGA-BF-AAP4-01	SKCM	20	7	13	1	0.403742095	0.42	0.58	0.176257905
TCGA-BF-AAP6-01	SKCM	13	5	8	0	0.103588592	0.86	0.14	0.036411408
TCGA-BF-AAP7-01	SKCM	5	4	1	0	0.494772631	0.41	0.59	0.095227369
TCGA-BF-AAP8-01	SKCM	7	3	4	0	0.118079352	0.83	0.17	0.051920648
TCGA-D3-A1Q1-06	SKCM	27	13	14	1	0.062640098	0.97	0.03	-0.032640098
TCGA-D3-A1Q3-06	SKCM	9	0	9	0	0.283855748	0.63	0.37	0.086144252
TCGA-D3-A1Q4-06	SKCM	13	11	2	0	0.275410912	0.52	0.48	0.204589088
TCGA-D3-A1Q5-06	SKCM	21	12	9	1	0.0566659	0.92	0.08	0.0233341
TCGA-D3-A1Q6-06	SKCM	18	4	14	1	0.382230283	0.5	0.5	0.117769717
TCGA-D3-A1Q7-06	SKCM	6	4	2	0	0.488596232	0.38	0.62	0.131403768
TCGA-D3-A1Q8-06	SKCM	9	8	1	0	0.412874031	0.53	0.47	0.057125969
TCGA-D3-A1Q9-06	SKCM	21	3	18	1	0.229634995	0.69	0.31	0.080365005
TCGA-D3-A1QA-06	SKCM	7	2	5	0	0.073085485	0.91	0.09	0.016914515
TCGA-D3-A1QB-06	SKCM	3	0	3	0	0.445847874	0.45	0.55	0.104152126
TCGA-D3-A2J6-06	SKCM	12	11	1	0	0.288796015	0.71	0.29	0.001203985
TCGA-D3-A2J7-06	SKCM	10	7	3	0	0.46159684	0.42	0.58	0.11840316
TCGA-D3-A2J8-06	SKCM	4	0	4	0	0.645703525	0.21	0.79	0.144296475
TCGA-D3-A2J9-06	SKCM	6	0	6	0	0.666938528	0.2	0.8	0.133061472
TCGA-D3-A2JA-06	SKCM	29	22	7	1	0.352740267	0.5	0.5	0.147259733
TCGA-D3-A2JB-06	SKCM	6	5	1	0	0.648876555	0.21	0.79	0.141123445
TCGA-D3-A2JC-06	SKCM	22	11	11	1	0.359237697	0.47	0.53	0.170762303
TCGA-D3-A2JD-06	SKCM	19	11	8	1	0.454618846	0.39	0.61	0.155381154
TCGA-D3-A2JE-06	SKCM	24	17	7	1	0.107370989	0.79	0.21	0.102629011
TCGA-D3-A2JF-06	SKCM	17	4	13	1	0.300303358	0.58	0.42	0.119696642
TCGA-D3-A2JG-06	SKCM	8	6	2	0	0.195131992	0.8	0.2	0.004868008
TCGA-D3-A2JH-06	SKCM	2	0	2	0	0.614385282	0.28	0.72	0.105614718
TCGA-D3-A2JK-06	SKCM	5	4	1	0	0.309485283	0.66	0.34	0.030514717
TCGA-D3-A2JL-06	SKCM	25	9	16	1	0.362055557	0.45	0.55	0.187944443
TCGA-D3-A2JN-06	SKCM	24	18	6	1	0.412289029	0.33	0.67	0.257710971
TCGA-D3-A2JO-06	SKCM	22	17	5	1	0.476526178	0.33	0.67	0.193473822
TCGA-D3-A2JP-06	SKCM	19	5	14	1	0.30524527	0.58	0.42	0.11475473
TCGA-D3-A3BZ-06	SKCM	0	0	0	0	0.547073715	0.96	0.04	-0.507073715
TCGA-D3-A3C1-06	SKCM	26	9	17	1	0.329638144	0.53	0.47	0.140361856
TCGA-D3-A3C3-06	SKCM	12	5	7	1	0.341519013	0.57	0.43	0.088480987
TCGA-D3-A3C6-06	SKCM	9	9	0	0	0.116597232	0.89	0.11	-0.006597232
TCGA-D3-A3C7-06	SKCM	9	7	2	0	0.222129836	0.79	0.21	-0.012129836
TCGA-D3-A3C8-06	SKCM	0	0	0	0	0.716599958	0.22	0.78	0.063400042
TCGA-D3-A3CB-06	SKCM	11	0	11	0	0.579957934	0.27	0.73	0.150042066
TCGA-D3-A3CC-06	SKCM	21	3	18	1	0.216124089	0.63	0.37	0.153875911
TCGA-D3-A3CE-06	SKCM	24	5	19	1	0.251261331	0.62	0.38	0.128738669
TCGA-D3-A3CF-06	SKCM	9	5	4	1	0.537248064	0.22	0.78	0.242751936
TCGA-D3-A3ML-06	SKCM	8	2	6	0	0.029227352	0.97	0.03	0.000772648
TCGA-D3-A3MO-06	SKCM	5	5	0	0	0.111850779	0.94	0.06	-0.051850779
TCGA-D3-A3MR-06	SKCM	16	16	0	0	0.562360613	0.37	0.63	0.067639387
TCGA-D3-A3MU-06	SKCM	11	0	11	0	0.145834485	0.84	0.16	0.014165515
TCGA-D3-A3MV-06	SKCM	24	20	4	1	0.183049818	0.74	0.26	0.076950182
TCGA-D3-A51E-06	SKCM	6	2	4	0	0.227877581	0.77	0.23	0.002122419
TCGA-D3-A51G-06	SKCM	31	24	7	2	0.121721961	0.76	0.24	0.118278039
TCGA-D3-A51H-06	SKCM	0	0	0	0	0.950330829	0.1	0.9	-0.050330829
TCGA-D3-A51J-06	SKCM	13	8	5	0	0.415756134	0.55	0.45	0.034243866
TCGA-D3-A51K-06	SKCM	10	2	8	0	0.165991872	0.85	0.15	-0.015991872
TCGA-D3-A51N-06	SKCM	11	8	3	1	0.288551736	0.53	0.47	0.181448264
TCGA-D3-A51R-06	SKCM	5	0	5	0	0.060424241	0.91	0.09	0.029575759
TCGA-D3-A51T-06	SKCM	10	8	2	0	0.188196362	0.83	0.17	-0.018196362
TCGA-D3-A5GL-06	SKCM	5	5	0	0	0.183831239	0.78	0.22	0.036168761
TCGA-D3-A5GN-06	SKCM	27	17	10	2	0.274761137	0.53	0.47	0.195238863
TCGA-D3-A5GO-06	SKCM	18	11	7	1	0.217170175	0.71	0.29	0.072829825
TCGA-D3-A5GS-06	SKCM	9	5	4	0	0.174650459	0.79	0.21	0.035349541
TCGA-D3-A5GT-01	SKCM	20	8	12	1	0.068287045	0.87	0.13	0.061712955
TCGA-D3-A5GU-06	SKCM	27	10	17	1	0.166900414	0.73	0.27	0.103099586
TCGA-D3-A8GB-06	SKCM	10	8	2	0	0.57886517	0.33	0.67	0.09113483
TCGA-D3-A8GC-06	SKCM	31	10	21	1	0.127605586	0.81	0.19	0.062394414
TCGA-D3-A8GD-06	SKCM	20	11	9	1	0.565513473	0.28	0.72	0.154486527
TCGA-D3-A8GE-06	SKCM	0	0	0	0	0.355775802	0.6	0.4	0.044224198
TCGA-D3-A8GI-06	SKCM	24	19	5	1	0.095534692	0.79	0.21	0.114465308
TCGA-D3-A8GJ-06	SKCM	5	1	4	0	0.468349585	0.45	0.55	0.081650415
TCGA-D3-A8GK-06	SKCM	4	1	3	0	0.065853629	0.93	0.07	0.004146371
TCGA-D3-A8GL-06	SKCM	10	4	6	0	0.04567672	0.95	0.05	0.00432328
TCGA-D3-A8GM-06	SKCM	20	19	1	1	0.344462458	0.54	0.46	0.115537542
TCGA-D3-A8GN-06	SKCM	22	16	6	1	0.499164522	0.26	0.74	0.240835478
TCGA-D3-A8GO-06	SKCM	25	9	16	1	0.439975608	0.37	0.63	0.190024392
TCGA-D3-A8GP-06	SKCM	24	10	14	1	0.045595532	0.96	0.04	-0.005595532
TCGA-D3-A8GQ-06	SKCM	11	0	11	0	0.321080197	0.63	0.37	0.048919803
TCGA-D3-A8GR-06	SKCM	8	5	3	0	0.170274061	0.8	0.2	0.029725939
TCGA-D3-A8GS-06	SKCM	16	12	4	0	0.436070789	0.53	0.47	0.033929211
TCGA-D3-A8GV-06	SKCM	4	2	2	0	0.050250892	0.94	0.06	0.009749108
TCGA-D9-A148-06	SKCM	21	13	8	1	0.16873237	0.73	0.27	0.10126763
TCGA-D9-A149-06	SKCM	18	14	4	1	0.268463272	0.57	0.43	0.161536728
TCGA-D9-A1JW-06	SKCM	9	3	6	0	0.352808655	0.56	0.44	0.087191345
TCGA-D9-A1JX-06	SKCM	9	5	4	0	0.212511253	0.8	0.2	-0.012511253
TCGA-D9-A3Z1-06	SKCM	3	2	1	0	0.541313374	0.33	0.67	0.128686626
TCGA-D9-A3Z3-06	SKCM	14	11	3	0	0.366694785	0.61	0.39	0.023305215
TCGA-D9-A3Z4-01	SKCM	11	8	3	1	0.178451437	0.68	0.32	0.141548563
TCGA-D9-A4Z2-01	SKCM	10	6	4	0	0.110493214	0.89	0.11	-0.000493214
TCGA-D9-A4Z3-01	SKCM	9	3	6	0	0.15253114	0.86	0.14	-0.01253114
TCGA-D9-A4Z5-01	SKCM	21	5	16	1	0.054953256	0.93	0.07	0.015046744
TCGA-D9-A6E9-06	SKCM	24	8	16	1	0.449093215	0.37	0.63	0.180906785
TCGA-D9-A6EA-06	SKCM	25	19	6	2	0.097569216	0.85	0.15	0.052430784
TCGA-D9-A6EC-06	SKCM	24	5	19	1	0.039936815	0.95	0.05	0.010063185
