p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00200039629836	0.0034499588334	GO:0021700	b	2	developmental maturation	94; 1901; 4066; 7042; 54345; 26585	SOX18; TGFB2; ACVRL1; LYL1; S1PR1; GREM1	269	262
0.00207888024773	0.00418265726489	GO:0097190	b	3	apoptotic signaling pathway	857; 940; 972; 3383; 6280; 7040; 7042; 7099; 7128	CD74; TGFB1; TGFB2; CD28; TLR4; TNFAIP3; S100A9; ICAM1; CAV1	576	567
0.00209648785984	0.00455148293735	GO:0051983	b	4	regulation of chromosome segregation	1063; 5347; 9212; 9787	PLK1; CENPF; AURKB; DLGAP5	112	108
0.00212426400687	0.00459470437042	GO:0045184	b	4	establishment of protein localization	322; 348; 857; 972; 1063; 1601; 2316; 3569; 3689; 5341; 5347; 6608; 7040; 7042; 7097; 7099; 7128; 284119; 653361	CD74; SMO; TGFB2; APOE; TLR2; TGFB1; PLK1; CENPF; APBB1; TNFAIP3; IL6; CAVIN1; ITGB2; TLR4; FLNA; DAB2; NCF1; PLEK; CAV1	1921	1884
0.00215722606924	0.00614817084582	GO:0000940	c	2	condensed chromosome outer kinetochore	1063; 5347	PLK1; CENPF	14	14
0.00215722606924	0.00428892283589	GO:0002468	b	3	dendritic cell antigen processing and presentation	972; 6556	CD74; SLC11A1	15	14
0.00215722606924	0.00428892283589	GO:0002467	b	3	germinal center formation	4208; 7128	MEF2C; TNFAIP3	14	14
0.00215722606924	0.00463169126631	GO:0045059	b	4	positive thymic T cell selection	915; 972	CD74; CD3D	14	14
0.00215722606924	0.00463169126631	GO:0060413	b	4	atrial septum morphogenesis	6608; 7042	SMO; TGFB2	15	14
0.00218307927145	0.0043147919718	GO:0010469	b	3	regulation of signaling receptor activity	4208; 11006; 26585; 27122; 653361	MEF2C; NCF1; LILRB4; DKK3; GREM1	192	182
0.00222846130085	0.00437872487293	GO:0003179	b	3	heart valve morphogenesis	4208; 7040; 7042	MEF2C; TGFB1; TGFB2	53	52
0.00222846130085	0.00473244145345	GO:0043113	b	4	receptor clustering	348; 2316; 3689	FLNA; APOE; ITGB2	52	52
0.00222846130085	0.00473244145345	GO:0030199	b	4	collagen fibril organization	2303; 7042; 26585	TGFB2; GREM1; FOXC2	53	52
0.00222846130085	0.00473244145345	GO:0006584	b	4	catecholamine metabolic process	3689; 7042; 9464	TGFB2; ITGB2; HAND2	52	52
0.00223569848939	0.00614817084582	GO:0030496	c	2	midbody	332; 1063; 3603; 5347; 9212	PLK1; CENPF; BIRC5; AURKB; IL16	193	183
0.00224149011352	0.00381053319299	GO:0072089	b	2	stem cell proliferation	6608; 8091; 54345; 64321	SMO; SOX18; HMGA2; SOX17	112	110
0.00224149011352	0.00437872487293	GO:0032609	b	3	interferon-gamma production	6556; 7099; 11006; 84868	LILRB4; HAVCR2; TLR4; SLC11A1	111	110
0.00224149011352	0.00474286313876	GO:0035113	b	4	embryonic appendage morphogenesis	5396; 7042; 9464; 26585	PRRX1; TGFB2; GREM1; HAND2	112	110
0.00228923730266	0.00383689069037	GO:0001763	b	2	morphogenesis of a branching structure	2303; 6608; 4855; 23213; 26585	SMO; NOTCH4; GREM1; FOXC2; SULF1	184	184
0.00235370291485	0.00494446943263	GO:0010524	b	4	positive regulation of calcium ion transport into cytosol	857; 920; 3627	CD4; CXCL10; CAV1	53	53
0.00235370291485	0.00494446943263	GO:0006968	b	4	cellular defense response	4332; 8061; 653361	MNDA; NCF1; FOSL1	54	53
0.00236140630416	0.00458631513409	GO:0022607	b	3	cellular component assembly	87; 94; 348; 399; 857; 972; 1012; 1063; 1901; 2316; 3055; 3383; 4208; 5341; 5347; 7040; 7097; 7099; 8061; 8091; 8318; 9212; 9787; 84525; 26585	CD74; TGFB1; CDH13; PLK1; GREM1; CAV1; MEF2C; APOE; S1PR1; FOSL1; ICAM1; DLGAP5; ACVRL1; AURKB; CENPF; HMGA2; RHOH; HCK; PLEK; ACTN1; HOPX; TLR2; TLR4; CDC45; FLNA	3018	2823
0.0024223392685	0.00467762065641	GO:1901564	b	3	organonitrogen compound metabolic process	94; 322; 332; 348; 857; 890; 920; 940; 942; 972; 1601; 1634; 2078; 2305; 2316; 3055; 3383; 3569; 3627; 3689; 4208; 5008; 5138; 5347; 5698; 6280; 6556; 6688; 7040; 7041; 7042; 7097; 7099; 7128; 8091; 4855; 23213; 9212; 9464; 11006; 114548; 149628; 84868; 26585; 93649; 653361; 64321	CD74; TGFB1; TGFB2; PLK1; BIRC5; PYHIN1; CD4; CD28; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; SOX17; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; APBB1; ITGB2; CD86; OSM; ICAM1; S100A9; GREM1; ACVRL1; TLR4; HMGA2; SPI1; TGFB1I1; HCK; NOTCH4; TLR2; TNFAIP3; PDE2A; IL6; PSMB9; AURKB; FLNA; NCF1; HAVCR2; MYOCD	7085	6692
0.00243538385953	0.0130625134284	GO:0031410	c	4	cytoplasmic vesicle	87; 348; 399; 857; 915; 920; 972; 1601; 1901; 3055; 3689; 4332; 6280; 6556; 6608; 7040; 7042; 7097; 7099; 150372; 84868; 653361	CD74; TGFB1; NCF1; TGFB2; SMO; DAB2; CAV1; APOE; SLC11A1; S1PR1; S100A9; MNDA; ITGB2; RHOH; HCK; CD4; ACTN1; TLR2; NFAM1; TLR4; CD3D; HAVCR2	2421	2359
0.0024426569731	0.00468990138835	GO:0070482	b	3	response to oxygen levels	857; 890; 3383; 5698; 7042; 7097; 93649	TGFB2; CCNA2; ICAM1; TLR2; MYOCD; PSMB9; CAV1	375	368
0.00248104143537	0.00473653364933	GO:0060008	b	3	Sertoli cell differentiation	2316; 3383	FLNA; ICAM1	15	15
0.00248104143537	0.00517474356519	GO:0023035	b	4	CD40 signaling pathway	942; 7128	TNFAIP3; CD86	15	15
0.00248104143537	0.00517474356519	GO:0072567	b	4	chemokine (C-X-C motif) ligand 2 production	972; 7099	CD74; TLR4	15	15
0.00248104143537	0.00862463826546	GO:0050998	m	4	nitric-oxide synthase binding	857; 972	CD74; CAV1	15	15
0.00250144440015	0.00655140200039	GO:0097708	c	3	intracellular vesicle	87; 348; 399; 857; 915; 920; 972; 1601; 1901; 3055; 3689; 4332; 6280; 6556; 6608; 7040; 7042; 7097; 7099; 150372; 84868; 653361	CD74; TGFB1; NCF1; TGFB2; SMO; DAB2; CAV1; APOE; SLC11A1; S1PR1; S100A9; MNDA; ITGB2; RHOH; HCK; CD4; ACTN1; TLR2; NFAM1; TLR4; CD3D; HAVCR2	2426	2364
0.00251277747632	0.00522228486182	GO:0060348	b	4	bone development	2313; 4208; 6424; 23213; 26585	MEF2C; GREM1; FLI1; SULF1; SFRP4	193	188
0.00260366438203	0.00862463826546	GO:0048018	m	4	receptor ligand activity	944; 3569; 3603; 3627; 5008; 7040; 7042; 26585	TGFB1; TGFB2; GREM1; IL16; IL6; TNFSF8; OSM; CXCL10	493	476
0.0026303110233	0.0054355144673	GO:0048017	b	4	inositol lipid-mediated signaling	940; 1634; 5008; 7042; 653361	DCN; TGFB2; CD28; OSM; NCF1	191	190
0.00263399074357	0.0054355144673	GO:0060968	b	4	regulation of gene silencing	3569; 7040; 8318; 93649	IL6; TGFB1; MYOCD; CDC45	158	115
0.00267558255948	0.0131549475841	GO:0005887	c	4	integral component of plasma membrane	94; 857; 920; 940; 944; 1240; 3383; 3569; 3675; 3689; 6556; 7097; 7099; 4855; 11006; 57413; 653361	IL6; NCF1; CD28; ICAM1; SLC11A1; NOTCH4; LILRB4; ITGA3; TLR4; ITGB2; CD4; TMIGD3; TNFSF8; ACVRL1; TLR2; CMKLR1; CAV1	1661	1631
0.00273700264833	0.00562820262896	GO:0140014	b	4	mitotic nuclear division	940; 1063; 2316; 5347; 9212; 9787	CD28; PLK1; CENPF; AURKB; DLGAP5; FLNA	283	279
0.00275347892489	0.00564221646362	GO:0032970	b	4	regulation of actin filament-based process	399; 857; 1901; 2316; 3055; 3383; 5341	S1PR1; RHOH; ICAM1; HCK; FLNA; PLEK; CAV1	389	376
0.00275531192443	0.00523042263621	GO:0002260	b	3	lymphocyte homeostasis	972; 4208; 7128	CD74; MEF2C; TNFAIP3	56	56
0.00279437633236	0.0121089641069	GO:0033218	m	2	amide binding	322; 348; 972; 3689; 7042; 7097; 7099	CD74; TGFB2; APOE; APBB1; TLR2; ITGB2; TLR4	397	377
0.0028262914248	0.00577116850379	GO:0045779	b	4	negative regulation of bone resorption	3569; 7128	IL6; TNFAIP3	16	16
0.00300687604963	0.0061185212996	GO:0000819	b	4	sister chromatid segregation	1063; 5347; 7153; 9212; 9787	PLK1; CENPF; DLGAP5; AURKB; TOP2A	203	196
0.00307129577911	0.00622790532987	GO:0007052	b	4	mitotic spindle organization	2316; 5347; 9212; 9787	PLK1; FLNA; AURKB; DLGAP5	122	120
0.00310840158045	0.00586754455635	GO:0050878	b	3	regulation of body fluid levels	87; 348; 857; 2313; 2316; 3569; 5341; 7099	ACTN1; APOE; FLI1; IL6; TLR4; FLNA; PLEK; CAV1	507	490
0.00319275876502	0.00642955558197	GO:1900221	b	4	regulation of amyloid-beta clearance	348; 93649	APOE; MYOCD	17	17
0.00319275876502	0.00642955558197	GO:0002643	b	4	regulation of tolerance induction	11006; 84868	LILRB4; HAVCR2	18	17
0.00319275876502	0.00940090080812	GO:0023026	m	4	MHC class II protein complex binding	920; 972	CD4; CD74	17	17
0.00319275876502	0.00940090080812	GO:0042834	m	4	peptidoglycan binding	7097; 114548	TLR2; NLRP3	18	17
0.00319275876502	0.0144902128566	GO:0042101	c	4	T cell receptor complex	915; 920	CD4; CD3D	153	17
0.00319674642806	0.00600059664709	GO:0014855	b	3	striated muscle cell proliferation	2303; 4208; 7042	MEF2C; TGFB2; FOXC2	60	59
0.00320910873387	0.00644027319786	GO:0043393	b	4	regulation of protein binding	348; 857; 1601; 5347; 9212	PLK1; DAB2; APOE; AURKB; CAV1	204	199
0.0032593028498	0.00651860569961	GO:0048565	b	4	digestive tract development	6608; 7042; 93649; 64321	SMO; TGFB2; MYOCD; SOX17	123	122
0.00338787129156	0.0067526171818	GO:0007264	b	4	small GTPase mediated signal transduction	348; 399; 890; 1012; 2305; 3675; 7042; 25959	CDH13; APOE; CCNA2; ITGA3; TGFB2; RHOH; FOXM1; KANK2	502	497
0.00342098364728	0.00638583614159	GO:0009612	b	3	response to mechanical stimulus	1634; 3627; 5138; 7099; 8061	DCN; CXCL10; FOSL1; TLR4; PDE2A	202	202
0.0034550149912	0.00686302297571	GO:0002040	b	4	sprouting angiogenesis	94; 1012; 2303; 26585	CDH13; ACVRL1; FOXC2; GREM1	125	124
0.00355580739022	0.00660083581831	GO:0032606	b	3	type I interferon production	7097; 7099; 7128; 84868	TLR2; HAVCR2; TNFAIP3; TLR4	127	125
0.00355580739022	0.00703900929665	GO:0035150	b	4	regulation of tube size	348; 857; 2303; 3383	APOE; FOXC2; ICAM1; CAV1	125	125
0.00356771704077	0.00583626171823	GO:0000075	b	2	cell cycle checkpoint	1063; 5347; 8091; 8318; 9212	PLK1; CENPF; HMGA2; AURKB; CDC45	208	204
0.00356771704077	0.00703900929665	GO:0001649	b	4	osteoblast differentiation	3569; 4208; 6608; 9464; 26585	IL6; MEF2C; GREM1; HAND2; SMO	210	204
0.00358022777673	0.00583626171823	GO:0035640	b	2	exploration behavior	348; 3675	APOE; ITGA3	19	18
0.00358022777673	0.00703990916367	GO:0060065	b	4	uterus development	7042; 93649	TGFB2; MYOCD	18	18
0.00367922322615	0.00675529510374	GO:0043954	b	3	cellular component maintenance	348; 3675; 93649	APOE; ITGA3; MYOCD	62	62
0.00367922322615	0.00675529510374	GO:0032835	b	3	glomerulus development	2303; 4208; 23213	MEF2C; FOXC2; SULF1	62	62
0.00373112629135	0.00932781572838	GO:0031982	c	3	vesicle	87; 348; 399; 857; 915; 920; 942; 972; 1012; 1601; 1901; 2316; 3055; 3383; 3675; 3689; 4332; 5698; 6280; 6556; 6608; 7040; 7042; 7097; 7099; 7128; 11006; 150372; 84868; 653361	CD74; TGFB1; CDH13; ITGA3; TGFB2; SMO; DAB2; CAV1; APOE; LILRB4; SLC11A1; S1PR1; CD86; S100A9; ICAM1; MNDA; ITGB2; TLR4; RHOH; HCK; CD4; ACTN1; TNFAIP3; TLR2; NFAM1; PSMB9; FLNA; NCF1; CD3D; HAVCR2	3959	3748
0.00379623210017	0.00743959579362	GO:0048705	b	4	skeletal system morphogenesis	2303; 4208; 5396; 6424; 26585	MEF2C; PRRX1; GREM1; FOXC2; SFRP4	213	207
0.00387015291607	0.00753389767662	GO:0042770	b	4	signal transduction in response to DNA damage	972; 2305; 5347; 149628	CD74; PLK1; FOXM1; PYHIN1	130	128
0.00387015291607	0.00753389767662	GO:0035194	b	4	posttranscriptional gene silencing by RNA	3569; 7040; 4855; 93649	IL6; TGFB1; NOTCH4; MYOCD	160	128
0.00387235401855	0.0143830292117	GO:0097159	m	2	organic cyclic compound binding	87; 94; 399; 857; 1634; 2078; 2303; 2305; 2313; 2316; 3055; 4066; 4208; 4332; 5138; 5347; 5396; 5450; 22797; 6688; 6935; 7128; 7153; 8061; 8091; 8318; 8320; 9212; 9242; 9464; 9839; 10320; 56917; 114548; 149628; 84525; 84627; 54345; 284119; 54796; 64321	CAVIN1; PLK1; PYHIN1; ERG; FOXM1; HAND2; MSC; CAV1; DCN; SPI1; NLRP3; IKZF1; MEIS3; SOX17; EOMES; FOSL1; AURKB; MNDA; TOP2A; SOX18; ACVRL1; LYL1; TFEC; HMGA2; FLI1; CDC45; RHOH; HCK; ZEB1; ZEB2; ACTN1; HOPX; POU2AF1; BNC2; TNFAIP3; PDE2A; MEF2C; ZNF469; PRRX1; FLNA; FOXC2	6025	5705
0.00397229404342	0.0110806097001	GO:0001227	m	4	DNA-binding transcription repressor activity, RNA polymerase II-specific	5396; 22797; 6688; 6935; 9242; 9839	SPI1; TFEC; ZEB1; PRRX1; MSC; ZEB2	308	301
0.00398848436366	0.00728331927277	GO:0098543	b	3	detection of other organism	7097; 7099	TLR2; TLR4	19	19
0.00398848436366	0.00771283068999	GO:0097062	b	4	dendritic spine maintenance	348; 3675	APOE; ITGA3	19	19
0.00398848436366	0.00771283068999	GO:0071404	b	4	cellular response to low-density lipoprotein particle stimulus	1012; 3689	CDH13; ITGB2	19	19
0.00401330744906	0.00772617163125	GO:0009057	b	4	macromolecule catabolic process	348; 857; 1601; 1634; 2316; 3569; 5347; 5698; 6556; 7040; 7041; 7128; 9212; 149628; 64321	DCN; TGFB1; APOE; AURKB; SLC11A1; PLK1; TGFB1I1; PYHIN1; TNFAIP3; SOX17; IL6; PSMB9; FLNA; DAB2; CAV1	1442	1409
0.00402424061928	0.00772617163125	GO:0072678	b	4	T cell migration	1901; 3383; 3627	CXCL10; S1PR1; ICAM1	66	64
0.00403507251289	0.00772617163125	GO:0010810	b	4	regulation of cell-substrate adhesion	94; 1012; 2316; 3675; 26585	FLNA; CDH13; ACVRL1; ITGA3; GREM1	212	210
0.00411702464692	0.0168111839749	GO:0019207	m	3	kinase regulator activity	399; 890; 3627; 11006; 26585	CXCL10; RHOH; CCNA2; LILRB4; GREM1	220	211
0.00411702464692	0.00785732808431	GO:0045444	b	4	fat cell differentiation	1240; 3569; 7040; 7041; 8091	IL6; TGFB1; CMKLR1; HMGA2; TGFB1I1	213	211
0.00414822015445	0.00753406471296	GO:0061024	b	3	membrane organization	348; 399; 857; 915; 920; 1601; 3689; 5347; 6280; 7042; 9212	TGFB2; APOE; PLK1; ITGB2; CD4; RHOH; S100A9; AURKB; DAB2; CD3D; CAV1	982	875
0.00420283663308	0.00755349530733	GO:0035107	b	3	appendage morphogenesis	5396; 7042; 9464; 26585	PRRX1; TGFB2; GREM1; HAND2	134	131
0.00420283663308	0.00796901491467	GO:0035108	b	4	limb morphogenesis	5396; 7042; 9464; 26585	PRRX1; TGFB2; GREM1; HAND2	134	131
0.00420283663308	0.00796901491467	GO:0055123	b	4	digestive system development	6608; 7042; 93649; 64321	SMO; TGFB2; MYOCD; SOX17	132	131
0.00420387982878	0.00755349530733	GO:1904888	b	3	cranial skeletal system development	2303; 5396; 7042	PRRX1; TGFB2; FOXC2	65	65
0.00431789113379	0.00771708202635	GO:0016441	b	3	posttranscriptional gene silencing	3569; 7040; 4855; 93649	IL6; TGFB1; NOTCH4; MYOCD	164	132
0.00431789113379	0.00816067450529	GO:0071236	b	4	cellular response to antibiotic	3569; 4208; 6688; 7128	IL6; MEF2C; SPI1; TNFAIP3	132	132
0.00438832415528	0.00826703647317	GO:0002548	b	4	monocyte chemotaxis	3569; 3627; 26585	IL6; CXCL10; GREM1	71	66
0.00441731600244	0.00785300622655	GO:0030220	b	3	platelet formation	87; 4208	MEF2C; ACTN1	20	20
0.00441731600244	0.00829489564444	GO:0002577	b	4	regulation of antigen processing and presentation	972; 6556	CD74; SLC11A1	20	20
0.00445677807802	0.00834217435117	GO:0097191	b	4	extrinsic apoptotic signaling pathway	857; 3383; 7040; 7042; 7128	TGFB1; TGFB2; TNFAIP3; ICAM1; CAV1	216	215
0.00450879974809	0.0190013703669	GO:0005794	c	4	Golgi apparatus	348; 857; 972; 1634; 2316; 3055; 4854; 5138; 6608; 7040; 7097; 7099; 4855; 23213; 114548; 653361	CD74; DCN; NCF1; APOE; NLRP3; TGFB1; NOTCH4; TLR2; SULF1; NOTCH3; SMO; TLR4; FLNA; HCK; PDE2A; CAV1	1624	1570
0.00454487947191	0.00847990291245	GO:0051051	b	4	negative regulation of transport	348; 857; 972; 3383; 5008; 6424; 7097	CD74; APOE; SFRP4; TLR2; OSM; ICAM1; CAV1	420	412
0.00455434762676	0.0119280533082	GO:0000776	c	2	kinetochore	332; 1063; 5347; 9212	PLK1; CENPF; BIRC5; AURKB	139	134
0.00460101958613	0.00813653989967	GO:0010035	b	3	response to inorganic substance	857; 890; 3383; 3569; 4208; 7128; 8061; 653361	MEF2C; NCF1; CCNA2; TNFAIP3; IL6; FOSL1; ICAM1; CAV1	535	523
0.00479938557121	0.0180899917684	GO:0019955	m	3	cytokine binding	94; 920; 972; 26585	CD4; CD74; ACVRL1; GREM1	138	136
0.00479938557121	0.0127183717637	GO:0005178	m	4	integrin binding	87; 3383; 3675; 3689	ACTN1; ITGA3; ITGB2; ICAM1	142	136
0.00485058318168	0.0089654348636	GO:0007015	b	4	actin filament organization	87; 399; 1901; 2316; 3055; 3383; 5341	ACTN1; S1PR1; RHOH; ICAM1; HCK; FLNA; PLEK	434	417
0.00486651173247	0.0085609839901	GO:0072575	b	3	epithelial cell proliferation involved in liver morphogenesis	3569; 7128	IL6; TNFAIP3	21	21
0.00486651173247	0.0089654348636	GO:0051383	b	4	kinetochore organization	1063; 9787	CENPF; DLGAP5	23	21
0.00486651173247	0.0089654348636	GO:0072574	b	4	hepatocyte proliferation	3569; 7128	IL6; TNFAIP3	21	21
0.00486651173247	0.0089654348636	GO:0003283	b	4	atrial septum development	6608; 7042	SMO; TGFB2	22	21
0.00492340302573	0.00904172127996	GO:0007423	b	4	sensory organ development	94; 890; 2303; 5396; 7042; 9464; 56917; 54796	TGFB2; ACVRL1; CCNA2; BNC2; MEIS3; HAND2; PRRX1; FOXC2	534	529
0.00497085763334	0.00799367646442	GO:0002532	b	2	production of molecular mediator involved in inflammatory response	3569; 7099; 11006	IL6; LILRB4; TLR4	70	69
0.00497085763334	0.00910025347294	GO:0006801	b	4	superoxide metabolic process	3689; 7040; 653361	TGFB1; NCF1; ITGB2	71	69
0.00519557328949	0.00824364295267	GO:0016458	b	2	gene silencing	3569; 7040; 4855; 8318; 93649	IL6; TGFB1; NOTCH4; CDC45; MYOCD	296	223
0.00519557328949	0.00909225325662	GO:0051701	b	3	interaction with host	857; 920; 942; 972; 3383	CD4; CD74; CD86; ICAM1; CAV1	223	223
0.00523766731441	0.00911842599815	GO:0006979	b	3	response to oxidative stress	348; 890; 3569; 7099; 7128; 8061; 653361	NCF1; APOE; CCNA2; TNFAIP3; IL6; FOSL1; TLR4	438	423
0.00532119434332	0.015970314615	GO:0003682	m	2	chromatin binding	322; 1063; 2078; 2303; 2313; 7153; 8091; 8318	HMGA2; CENPF; FLI1; APBB1; ERG; CDC45; FOXC2; TOP2A	561	536
0.00533586214596	0.00970761212847	GO:0048143	b	4	astrocyte activation	3569; 6608	IL6; SMO	22	22
0.00533586214596	0.00970761212847	GO:0097205	b	4	renal filtration	3675; 23213	ITGA3; SULF1	25	22
0.00538390112653	0.00975091885609	GO:0010324	b	4	membrane invagination	399; 3689; 9212	RHOH; AURKB; ITGB2	156	71
0.0053930595728	0.00975091885609	GO:0097237	b	4	cellular response to toxic substance	348; 3569; 6280; 6688; 7128	IL6; SPI1; APOE; S100A9; TNFAIP3	235	225
0.00541722443483	0.00938240933044	GO:0071496	b	3	cellular response to external stimulus	3383; 5138; 7099; 8061; 25959; 93649	ICAM1; PDE2A; KANK2; MYOCD; TLR4; FOSL1	328	321
0.00543729343563	0.0135932335891	GO:0042995	c	2	cell projection	87; 322; 348; 399; 857; 1012; 1063; 2316; 3055; 3675; 5341; 6608; 7040; 7042; 7097; 7099; 8061; 8318; 11178; 653361	TGFB1; ACTN1; APOE; TLR2; CENPF; ITGA3; CDH13; APBB1; SMO; RHOH; FOSL1; TLR4; HCK; CDC45; FLNA; NCF1; LZTS1; PLEK; TGFB2; CAV1	2278	2204
0.00545044002927	0.00982424992931	GO:0048754	b	4	branching morphogenesis of an epithelial tube	2303; 6608; 4855; 26585	SMO; NOTCH4; GREM1; FOXC2	141	141
0.00549836740904	0.0216269118089	GO:0098687	c	4	chromosomal region	332; 1063; 5347; 7153; 9212; 10320	PLK1; CENPF; BIRC5; AURKB; IKZF1; TOP2A	352	322
0.00552818582827	0.015970314615	GO:1901363	m	2	heterocyclic compound binding	87; 94; 399; 1634; 2078; 2303; 2305; 2313; 2316; 3055; 4066; 4208; 4332; 5138; 5347; 5396; 5450; 22797; 6688; 6935; 7128; 7153; 8061; 8091; 8318; 8320; 9212; 9242; 9464; 9839; 10320; 56917; 114548; 149628; 84525; 84627; 54345; 284119; 54796; 64321	CAVIN1; PLK1; PYHIN1; ERG; FOXM1; HAND2; MSC; DCN; SPI1; NLRP3; IKZF1; MEIS3; SOX17; EOMES; FOSL1; AURKB; MNDA; TOP2A; SOX18; ACVRL1; LYL1; TFEC; HMGA2; FLI1; CDC45; RHOH; HCK; ZEB1; ZEB2; ACTN1; HOPX; POU2AF1; BNC2; TNFAIP3; PDE2A; MEF2C; ZNF469; PRRX1; FLNA; FOXC2	5945	5625
0.00562010986844	0.0100989051174	GO:0044089	b	4	positive regulation of cellular component biogenesis	857; 2316; 3055; 3383; 5341; 7040; 7099; 8061	TGFB1; TLR4; FOSL1; ICAM1; HCK; FLNA; PLEK; CAV1	555	541
0.00569918086225	0.0088462026312	GO:0019882	b	2	antigen processing and presentation	972; 3383; 5698; 6556; 653361	CD74; NCF1; PSMB9; ICAM1; SLC11A1	234	228
0.00572660537087	0.0144528611741	GO:0001085	m	4	RNA polymerase II transcription factor binding	5396; 6688; 8320; 93649	PRRX1; EOMES; SPI1; MYOCD	143	143
0.00574715183937	0.0088462026312	GO:0007059	b	2	chromosome segregation	332; 1063; 5347; 7153; 9212; 9787	PLK1; CENPF; BIRC5; AURKB; DLGAP5; TOP2A	343	325
0.00576535776395	0.0103281255649	GO:1901565	b	4	organonitrogen compound catabolic process	348; 857; 1601; 1634; 2316; 5138; 5347; 5698; 7040; 7041; 7128; 9212; 149628; 64321	DCN; TGFB1; APOE; AURKB; PLK1; TGFB1I1; PYHIN1; TNFAIP3; PDE2A; PSMB9; FLNA; DAB2; SOX17; CAV1	1349	1323
0.00582515937791	0.0203880578227	GO:0038187	m	3	pattern recognition receptor activity	7097; 7099	TLR2; TLR4	23	23
0.00583188402765	0.0100487847861	GO:0003002	b	3	regionalization	94; 2303; 4208; 6608; 26585; 64321	SMO; ACVRL1; SOX17; MEF2C; GREM1; FOXC2	328	326
0.00583188402765	0.010409511732	GO:0042692	b	4	muscle cell differentiation	3627; 4208; 6608; 7040; 26585; 93649	SMO; GREM1; TGFB1; MEF2C; MYOCD; CXCL10	336	326
0.00584643809607	0.010409511732	GO:0015031	b	4	protein transport	322; 348; 857; 972; 1063; 1601; 2316; 3569; 3689; 5341; 6608; 7040; 7042; 7097; 7099; 284119; 653361	CD74; SMO; TGFB2; APOE; TLR2; TGFB1; CENPF; APBB1; IL6; CAVIN1; ITGB2; TLR4; FLNA; DAB2; NCF1; PLEK; CAV1	1794	1761
0.00586812900898	0.0088462026312	GO:0019827	b	2	stem cell population maintenance	5396; 6608; 6688; 8091	PRRX1; SMO; SPI1; HMGA2	145	144
0.00586812900898	0.0100596497297	GO:0106106	b	3	cold-induced thermogenesis	857; 1240; 2303; 7099	CMKLR1; FOXC2; TLR4; CAV1	144	144
0.00586812900898	0.0104163748974	GO:0120161	b	4	regulation of cold-induced thermogenesis	857; 1240; 2303; 7099	CMKLR1; FOXC2; TLR4; CAV1	144	144
0.00587268914172	0.0088462026312	GO:0019725	b	2	cellular homeostasis	348; 857; 920; 1240; 1901; 3383; 3569; 3627; 6280; 6556; 653361	IL6; NCF1; APOE; SLC11A1; S1PR1; CD4; S100A9; ICAM1; CXCL10; CMKLR1; CAV1	932	917
0.00590996363838	0.0100799379822	GO:0007050	b	3	cell cycle arrest	322; 2305; 7040; 7042; 8091	HMGA2; TGFB1; TGFB2; FOXM1; APBB1	233	230
0.00598452923238	0.0140423053421	GO:0044424	c	2	intracellular part	87; 322; 332; 348; 399; 857; 890; 915; 920; 940; 942; 972; 1012; 1063; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3569; 3603; 3675; 3689; 4066; 4208; 4332; 4854; 5138; 5341; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11178; 56917; 114548; 149628; 84525; 84627; 150372; 84868; 389136; 54345; 284119; 54796; 55635; 25959; 93649; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; TNFAIP3; HAND2; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; NLRP3; SLC11A1; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; DEPDC1; S100A9; AURKB; SULF1; MNDA; TGFB1I1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; DLGAP5; FLI1; SOX17; PYHIN1; CDC45; RHOH; ZEB1; VGLL3; HCK; PLEK; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; IL16; NOTCH3; IL6; NOTCH4; NFAM1; ZNF469; KANK2; PSMB9; PRRX1; FLNA; NCF1; LZTS1; CD3D; FOXC2; HAVCR2; MYOCD	14850	14066
0.00601196871529	0.0106072197273	GO:1902850	b	4	microtubule cytoskeleton organization involved in mitosis	2316; 5347; 9212; 9787	PLK1; FLNA; AURKB; DLGAP5	147	145
